id,a,e,i,spec_B
a0000737,2.589509761866871,.2452825046837256,12.36892488797282,S
a0000739,2.736688641216836,.1439264288043708,20.66199874063399,X
a0000741,2.71932920314379,.07046543995072803,8.413727705560035,X
a0000742,3.013302878258973,.1176032773747528,11.21826318416116,K
a0000743,2.793264117491451,.05941360641921246,4.834526672989338,Ch
a0000747,3.005864082446925,.3392297216891925,18.18137323106299,C
a0000749,2.243848419044985,.1729982797782546,5.394244098277142,S
a0000751,2.550518591005265,.1525922833416111,15.60768176550673,Ch
a0000753,2.328706124738873,.221376252417736,10.08980072440712,L
a0000754,2.988138237974052,.04932945721151787,24.53604079610988,Ch
a0000757,2.373002510414695,.1096207874390063,8.168654731623969,Xk
a0000759,2.618480300339623,.2055110358204,19.90405276175002,X
a0000767,3.122286470733909,.1819183399729583,2.412029499376644,B
a0000771,2.653594415180581,.2473380112823969,14.92813782594492,X
a0000773,2.858010777946819,.07874931045837129,16.66643614084973,T
a0000776,2.931359267698592,.1650641313706664,18.23708118979023,Cgh
a0000779,2.662977471573964,.227651266328809,14.58227694143832,X
a0000781,3.217018740931162,.11686646062018,19.15550751173383,Xc
a0000782,2.179954642840572,.0388264556205199,5.261485816349836,Sl
a0000783,2.342281087591702,.2297360352481874,9.341015974207437,C
a0000784,3.096713564063354,.2426733613176234,12.28325500466375,C
a0000785,2.568726737834546,.2106398540667656,12.77140306201413,Cb
a0000789,2.684982414867461,.147858904912986,10.78203686681495,X
a0000792,2.621719823745804,.1313829565259119,8.625136175317104,X
a0000793,2.794530912409799,.1253229398094163,15.78797046454903,S
a0000795,2.748143036327872,.1027335274811478,19.05455385708119,C
a0000796,2.633740838268457,.3203249239828335,19.05294646723517,X
a0000797,2.534616973908681,.06094189005003222,4.513028349051067,S
a0000804,2.83868439040046,.1402005762105245,15.39302294077767,C
a0000808,2.744468925325569,.1286462402742379,4.721943876063886,Sq
a0000814,3.153396205829029,.3072045134680911,21.82385570913953,C
a0000815,2.658714046365099,.07607072855275518,13.86780522562205,Xe
a0000819,2.197802560894146,.1417233962275778,4.895619425501215,S
a0000821,2.771188407685622,.2125774155783136,5.399759801746697,Ch
a0000824,2.792313252809822,.1377666991276001,8.126911214944162,L
a0000825,2.225774461901837,.07492751159003057,3.399608699164642,S
a0000826,2.712203109030238,.206040750418358,7.106775413991742,C
a0000844,3.20267217719875,.0690467545980594,8.777224827029952,X
a0000845,2.937823537394613,.06984363307407687,12.61031096510392,C
a0000847,2.782330510901657,.09575713618186296,2.481883962185572,S
a0000853,2.312128333788527,.1056349381490036,9.215310817582143,Ch
a0000856,2.435958591170913,.1189222387364432,14.32052681586472,C
a0000860,2.79736659779195,.1064535687430796,13.29653710465003,X
a0000862,2.803358620874625,.08206124803529782,13.88617023792784,S
a0000863,3.202592433968961,.02915799614872308,25.41381852981769,A
a0000866,3.123668831880591,.05218202913374402,8.661546443827111,X
a0000868,2.702149541636759,.1491140903613163,5.838181791385565,Ch
a0000870,2.321385144337273,.2650005368321966,6.192400908697069,S
a0000872,2.732186327124875,.07882112764488115,7.37409827499719,X
a0000886,3.169914947867712,.2701452419007176,16.86623763779391,C
a0000895,3.201838236267957,.14510694354307,26.07956896920744,B
a0000897,2.542404611272756,.09506823564295309,14.33064126629951,Sl
a0000898,2.730945650739166,.3712227709646295,10.08767957272946,Sl
a0000905,2.21559139605716,.1536862872096999,5.325790230889379,S
a0000907,2.803106946821781,.1607321092894031,19.55028061781746,Xk
a0000908,2.472436989882018,.1479039500992523,13.41550085244131,L
a0000910,2.925788590903507,.1539233600782635,9.209082913053384,Ch
a0000912,3.137454567934746,.1755058798890783,18.32820784124986,C
a0000913,2.197422552556056,.1706250102277169,5.805940544250261,Sa
a0000919,2.772061095375471,.08325520204145637,8.165973258500813,C
a0000924,2.941436739852997,.1535097436614961,8.981544386784293,X
a0000925,2.702292159232219,.07914727792275468,21.08433162771905,S
a0000929,2.238859314329355,.1131580980510287,3.91329504469482,S
a0000930,2.431442160653691,.1436223213611345,15.33324425289261,Ch
a0000934,2.747694487248469,.2181096285841538,14.07049434078226,Ch
a0000941,2.783637600174623,.1962860169298664,6.62543775903606,X
a0000945,2.635655457451702,.1631203318634534,32.88942694156958,Sq
a0000950,2.372053323891389,.1579852441311297,23.47359963083595,Sa
a0000951,2.209738531264004,.173680730085309,4.107051259404488,S
a0000961,2.693773618295876,.09088421154424696,10.99243425630721,X
a0000965,3.153577779527892,.2822581905010199,21.45742767839688,Xc
a0000970,2.559953152506498,.2714973450275558,5.032458985279774,S
a0000971,2.64014212328247,.1622613502702541,13.7923786015427,C
a0000973,3.212499556047324,.1120171973156285,15.8261052620872,Xk
a0000980,2.738805012981089,.2031244161441531,15.90841394426539,L
a0000984,2.80225467302452,.1973146065034024,9.093914865301713,Sr
a0000994,2.529196225565177,.1163548862747021,15.41060298578665,S
a0000997,2.669414915707406,.1830162573599351,10.50875536006745,Ch
a0001007,2.706233091124343,.1116501823097578,2.54299963796887,K
a0001014,2.805831989129478,.1995800639586844,2.268963024676721,Xe
a0001015,3.204708458738899,.08748154868067413,9.446386261713688,Xc
a0001016,2.219316217354493,.1283672871615274,6.034353566368483,S
a0001017,2.605274838198167,.07858261530111041,7.927574033312158,C
a0001020,2.788665955989446,.0441042409758132,4.059705298551745,S
a0001021,2.736281385212008,.2854555226060655,15.87074610737995,B
a0001022,2.804255115845482,.1746216050887142,21.05723901833416,X
a0001024,2.870362282040376,.2227580090894936,16.08447841489749,Ch
a0001025,1.979167083397307,.03929288849622594,26.86093189382749,Xe
a0001032,3.127950416973388,.1427786731872198,9.48422829405089,X
a0001034,2.29287955001293,.2631267487584212,3.971477400708479,S
a0001039,2.681857195795447,.06007648368286995,4.554656079500629,X
a0001041,3.071492674735711,.1441137369402654,13.93589127646506,C
a0001045,2.358474764464086,.1598698860548602,.2648102781006722,S
a0001046,2.982752900414881,.06470215541076162,7.899245813749634,Xe
a0001048,2.732684016801537,.1805829484207781,15.80886266304944,Ch
a0001052,2.236002188815258,.1435455470226613,4.697051341690102,S
a0001055,2.198868321214212,.2081590756971165,5.277226083170795,S
a0001056,2.229930728629588,.1778109055698725,5.427716874090279,S
a0001058,2.196208493037781,.1877365718573887,3.693135719290984,S
a0001069,3.126715227111733,.1101566464757244,13.56170677740585,S
a0001071,2.804411654181824,.108989706075239,5.365032627983505,Xk
a0001076,2.473658185973401,.1458721242462222,3.320253412717546,C
a0001086,3.163427333766533,.05411617254646003,8.358199529480439,Ch
a0001088,2.201609580444601,.1955396670229061,7.652198751258003,S
a0001094,2.545094293781639,.1333547257691368,14.02613725245551,Xk
a0001098,2.687864658016681,.1185702904949421,13.37805241602007,Xe
a0001102,3.068548641587548,.1105411554524185,15.82824430843757,S
a0001103,1.933918963694329,.09450351614113127,17.90117938342846,Xk
a0001104,2.629267127907474,.3437610325251628,6.441828821201006,Xk
a0001106,2.596175143907571,.1263606632093844,13.06423148162003,S
a0001107,3.183827865115035,.124130779711129,7.074411765801139,Xc
a0001110,2.218330891291559,.2412312246021842,5.856048717354854,S
a0001114,3.096291787245134,.07100755606977735,10.71785319520575,Xc
a0001126,2.27291176999127,.1466387710953101,6.502064022715945,A
a0001128,2.786611664821718,.04507972594414291,1.012652887560331,C
a0001135,2.66516625441618,.1159001810706294,4.540487071832842,Xk
a0001140,2.77154795231973,.1126280059601953,14.13591059081425,S
a0001147,2.271008351821091,.2317598122105829,3.881604226449718,S
a0001148,3.016819108099789,.1083611922599048,10.82852757712443,K
a0001152,2.426391842972573,.04197942846762239,5.07902779682425,Sl
a0001155,2.463888564557672,.1641917895318383,6.592957843220796,Xe
a0001176,2.692107813157569,.1434568665494403,6.646361951606457,C
a0001181,2.66251745782796,.196281686162631,5.603395402684309,X
a0001185,2.237153948428751,.1056977251920792,5.701420231929643,S
a0001186,3.021154022222351,.1007963918687516,10.75102796969693,Sq
a0001187,2.639750478178221,.2225082077913731,10.69713746308591,X
a0001188,2.190219994831795,.1807295552696709,4.816684300750076,S
a0001189,2.931944354364753,.1145883415485893,9.868123424681825,Ch
a0001196,2.653313827872699,.1792222645034642,17.66671907488808,X
a0001201,2.699715547668823,.03897243425743131,7.000629332818121,Xc
a0001212,3.951409292639126,.1908263048098639,7.59081851050009,X
a0001214,2.710914106366158,.1175393674646792,9.841154507258659,Xk
a0001222,2.793874689562563,.2498304478557272,19.590259438619,X
a0001228,2.768056708768753,.04195737079607082,3.280411059546335,S
a0001234,3.015193105166853,.08638425398094772,8.525587140850288,K
a0001248,2.721977875864606,.01655920227499411,9.138657938234131,S
a0001251,2.715718161281689,.1578373884050183,6.049873756364379,X
a0001252,2.694271712871562,.2075800107839512,33.83855558265758,S
a0001262,3.002044039865505,.004735195822666664,13.130793718767,C
a0001263,2.665392301403183,.1886907787379029,29.26823220912224,Xc
a0001264,2.86570966579535,.1553151640048528,24.95446370502771,C
a0001271,3.14092288118908,.1202258485738417,6.681312120364064,C
a0001272,2.784386622281181,.1506364455271555,8.415392943633375,Sl
a0001277,2.700518061546293,.2371810156545382,6.968628970853345,Cb
a0001278,2.405318985951687,.2629785065668266,10.85549759173674,S
a0001284,2.645028761888018,.1712357939812489,10.88566613204313,L
a0001294,2.685567870232251,.2339614163965241,8.72750635527413,C
a0001300,2.783543751798162,.00553667995631916,9.552198830617391,Cg
a0001301,2.766292550164944,.2699070074896845,34.03450244398513,C
a0001304,3.19598024017801,.1176141513067007,18.99413210756054,X
a0001323,3.228632251791885,.1481685590662696,18.78634950889584,Xc
a0001324,2.184963241988374,.1634700986177044,4.519406804080892,Sq
a0001327,2.782181859110846,.16037508412385,5.819239285034968,X
a0001329,2.616751136124157,.1727689330730915,14.46896072443646,S
a0001331,3.097608593237754,.190610165336084,3.101106301866269,B
a0001332,3.062963126004305,.1321101598670147,2.456330034607359,Ld
a0001336,2.849078761432362,.06521703608155711,3.197494882160141,S
a0001343,2.568357220699511,.1135465344974548,6.035445604323058,C
a0001348,2.791623091388065,.1371268042025503,6.588657381282202,Sl
a0001350,2.856659932866722,.08947865677280542,2.939299041123763,Sa
a0001351,3.195149066787379,.06734789706077331,9.643075276915583,Xk
a0001352,2.7771526233779,.06638737358739065,3.757341914580645,X
a0001360,2.634698413164571,.2139014235908838,22.82655347181015,Ch
a0001372,2.766932059413437,.1485067364910464,16.44757103605829,L
a0001373,3.420763583478533,.3142784785418806,38.93641108428365,Xk
a0001385,2.741174153955821,.1072268896484334,6.921489604584507,S
a0001386,2.364559152020325,.2865083733623031,11.82162096350326,Ch
a0001403,2.716118477834397,.2945151215606749,10.18032882700326,Cgh
a0001406,2.698635280320016,.09619168339926799,12.41200928982667,Ld
a0001407,2.763284515713861,.2826885506738988,5.820255834560476,X
a0001414,2.78422183743316,.1610378511079492,8.855011659472257,Ch
a0001420,2.749390318123261,.07632171767078866,3.485586251793759,X
a0001423,2.860381243981921,.07992187358841595,2.907141146435951,S
a0001424,3.19157401625731,.05753422003225739,9.16345423189699,X
a0001427,2.750529667378799,.2118618407865797,9.346778801707801,C
a0001428,2.810580327409778,.140758081420101,17.30481254816254,Xc
a0001433,2.795938294708322,.171062364476099,8.236528948808891,S
a0001458,2.627344210507598,.1797007274229664,12.53728507725125,S
a0001471,2.716277506120548,.1184479781938638,13.60600753657282,T
a0001480,2.202437568125023,.1091024455909042,4.861890715681511,S
a0001483,2.718995960551642,.1764129449239104,4.495196114938914,Sq
a0001484,2.738395302242979,.2035254060109487,17.30249653823509,B
a0001490,2.353555845970111,.1548148139278077,10.02149188226671,Xc
a0001493,2.429922432399436,.2011367378740461,2.577153170461788,Xc
a0001494,2.190167814760429,.1307161810151276,2.455519197173112,Sa
a0001502,2.731234117551394,.08869822353885311,4.095107199079084,Xc
a0001510,2.671705186762911,.1483099635845881,11.82158387184951,C
a0001517,2.716996211251192,.04551515185193832,5.277222211053949,X
a0001520,3.110640183332415,.09485867012210059,15.27779096855868,C
a0001534,2.728845919495631,.2519654617263349,9.793860731283493,Cgh
a0001539,3.145172792331335,.1902704653610288,1.731905425187849,B
a0001541,2.767332885639267,.06994401245538594,4.871024801231852,Xc
a0001542,3.094039614477394,.1163157407311148,2.766190440365997,D
a0001545,2.769197753167528,.2383224108424862,2.954011059775555,K
a0001548,2.787965594884438,.07917710395713383,16.54599162660692,Xk
a0001549,2.230738962725412,.0843814428635255,5.548449576835204,S
a0001550,2.543985510023709,.3136442195310183,8.881042658842309,S
a0001553,2.905869353114726,.1004608008746978,3.235157668101729,S
a0001560,2.683010746954396,.2139083580852038,6.286524442633177,C
a0001562,2.226254028872706,.07790453330902999,4.883670606132616,S
a0001563,2.191091887702874,.08603975415558665,5.982623102823334,Sa
a0001567,3.211960771372507,.08299508890675802,17.27810078121654,C
a0001587,2.546523273206001,.1534447607835336,7.827476983660019,Sa
a0001592,2.765724386224617,.305379833233493,13.53721047072034,X
a0001594,2.268902867943404,.1952347108531332,8.945856803749082,S
a0001600,1.848805711472999,.03735743329183663,21.17297238280721,A
a0001601,2.234426946913601,.1297704939998392,4.9400065592661,Sl
a0001603,2.754558666278605,.09541113065958952,8.557939382570703,Ch
a0001604,3.023690231526658,.1020299990835586,9.394902477142013,Xc
a0001613,2.734403429894642,.2618848472213408,7.985349639050581,Cgh
a0001618,2.868874935549784,.02740777119334649,3.224872848332269,S
a0001629,2.237788560283034,.1550442943121214,9.700236494963644,S
a0001634,2.246257041906136,.162131859990883,7.598156497645286,S
a0001635,2.854353317459053,.05789924680297409,1.822109301474291,S
a0001638,2.750578354459673,.1875298591623399,.2927357019919212,X
a0001642,2.751968682438731,.06615951047346676,10.80030493100486,S
a0001653,2.609534047268744,.3235412092771057,4.070556828419267,X
a0001655,2.779324143370796,.2354484589891983,9.601126485663363,B
a0001659,2.784560843914601,.2592236175230347,16.42576015363303,S
a0001660,2.395443845405699,.3012978004641682,20.57323826054512,S
a0001662,2.742643469349384,.1724205094138292,4.229086771225012,Sr
a0001664,2.339285110677506,.2243794137561066,6.117520313755263,S
a0001667,2.190138896474312,.1559050327092957,4.61738450728721,Sa
a0001680,2.725212725179022,.1825326120933765,4.261393616248776,S
a0001692,2.787134939740967,.1384745224846906,2.427260689357803,Cg
a0001695,2.785135512469484,.2899888960161884,16.6946444059822,Cg
a0001702,2.855364457216512,.1440847359800294,9.965886330048095,L
a0001705,2.29943163994409,.2450889756549487,7.708574346464254,B
a0001706,2.125689600836793,.1145224912487432,1.876131134440329,S
a0001715,2.398390102376535,.2410151432257976,11.47062214893608,X
a0001716,2.734561960742226,.08989194984210666,5.733966097386147,C
a0001724,2.710690132315551,.05772372307277605,12.23179597915548,B
a0001726,2.787804502103048,.04248321911341075,3.483604871592853,Cb
a0001729,2.229872426110761,.1008759573956627,2.441837739566952,S
a0001730,2.786306652139442,.222259104090173,9.486241023127356,Xe
a0001734,2.776874381499193,.2309065592681886,8.344921405296734,Ch
a0001738,2.183294166181446,.2028435321206084,4.877152327687552,S
a0001751,2.788724462365787,.1746610751224758,8.13149591331833,S
a0001766,2.748133005632015,.08847877476122767,5.228528338569135,C
a0001768,2.449873006873459,.1790951309298914,3.254659222516243,C
a0001777,2.626889077019096,.01786597255980985,3.146178655710099,Sq
a0001783,2.661685404577376,.1327391175722028,11.50038368043215,Ch
a0001785,2.236008518752448,.06931230166582716,3.774704443650479,S
a0001795,2.784869485970578,.191167952094852,7.528319395044316,Ch
a0001796,3.357502474891834,.05648524996743089,22.57946097468207,Cb
a0001797,2.236737706009717,.02384472719174289,3.139556757482152,S
a0001798,2.198775280834602,.1222723597617711,6.19303005017917,S
a0001799,3.026722842968487,.118202858235931,11.48882035113821,K
a0001807,2.225963885943771,.1785542949544296,3.491930072947506,S
a0001830,2.188423661179483,.05631152733410756,3.954038619659784,S
a0001831,2.239208362948565,.1279411602301841,5.633459733490681,S
a0001836,2.785335284166833,.1912820931826197,7.021523619307412,Ch
a0001839,2.799724538787582,.168211563854988,10.16580218424792,S
a0001847,2.609974437061688,.02092544991665562,11.14469082641941,Xc
a0001848,2.869985721442367,.04599899214637815,1.440931566055004,S
a0001856,2.236657349132476,.07958926637050104,4.741197919384691,S
a0001857,2.243571237981025,.1350648742665129,4.401007575563384,S
a0001858,2.698046459333012,.07807812842015337,1.661395563530874,L
a0001860,2.567836714243715,.201036601144872,9.918298157291689,X
a0001882,3.006737278070819,.09201323661341368,9.485826775706592,K
a0001888,2.548057671774258,.166991574641149,5.859762300422131,S
a0001891,2.706795785959704,.06832705747913756,11.50549019547524,X
a0001903,3.005153934490043,.04503315454152933,10.96248821557706,K
a0001904,2.743750154402034,.07245597406177512,12.82481878062694,R
a0001923,2.435027918930777,.06304868912848514,4.957871223792313,C
a0001929,2.362426838853644,.07444865109062383,7.779972981151795,V
a0001930,2.89901760966279,.1415736793516635,14.05547696762107,Cgh
a0001932,2.371804067174144,.1589897629905858,1.89074390673229,Sl
a0001936,2.677400640287732,.1360311377727538,10.25625586056775,Ch
a0001948,2.533888414315651,.168676200691018,5.82685695642911,S
a0001968,2.740533667646529,.1120798105467907,4.595221882667844,S
a0001970,2.780629230697725,.1578012770433208,7.067650372423708,Ch
a0001977,2.780010081050968,.07355661730560198,7.766144332219712,Sq
a0001989,2.351490169588507,.07662592468245254,7.764454721419829,C
a0001998,2.418913764475055,.06370179716673342,7.624898485239909,Xc
a0002001,1.933539292509087,.0987123563070167,22.6811132939924,Xe
a0002019,2.241032521084799,.1652295404485649,4.044318886056144,S
a0002022,2.707462862475325,.1177781208560594,5.655154383325866,S
a0002029,2.3509487462048,.1278140775212968,5.588442731465795,S
a0002038,2.43529104764733,.09060676720008136,14.80951974628477,Sa
a0002040,3.122765134294054,.1857963518130225,14.64374830677886,Ch
a0002042,2.752774055574595,.1509602088507862,5.316601128442701,Sq
a0002045,2.379498786265664,.0557434812776442,6.905830137957878,V
a0002053,2.80079469001555,.1440593349114765,8.505437195292311,S
a0002056,2.217893976441021,.1389534767418721,3.936007699413078,S
a0002065,2.69748109570422,.2343610765345319,6.435778608054874,Xc
a0002073,2.715332471933051,.1123998705937372,2.963745546258326,X
a0002085,2.698794077661199,.08638859216086524,3.834423673516401,L
a0002086,2.402096576236161,.11100567297435,6.48088503448631,Xc
a0002087,2.205575779566694,.05816756771717289,1.828921708489234,S
a0002088,2.207149219280227,.07901617806785255,5.539353739463943,S
a0002089,2.533757627552862,.1563175791183758,15.3783634999245,Sq
a0002106,2.705049692580113,.09607876984882607,8.027420941512959,C
a0002107,2.626692634159354,.07866591199458216,8.827617168741407,S
a0002118,2.546155679125499,.22060607683918,6.300246817253944,S
a0002131,1.887359397954353,.1110189327972347,33.99069528455612,S
a0002141,2.803745379573923,.1299158405948192,5.93937593589316,Sl
a0002147,3.173164569703443,.05603062318457092,10.08024436034742,Ch
a0002152,3.125222317012298,.2202675555466248,13.96430796070682,Ch
a0002157,2.782712441033901,.1121176156119254,8.626032499924328,S
a0002161,2.747687082423471,.1626312570741826,7.304967973251767,C
a0002167,2.542565346740057,.1842193857648653,6.02731570683608,S
a0002169,2.788025608895556,.04931932360878755,1.527471574260756,C
a0002185,2.710247019474084,.1598900559701959,9.59501106802781,S
a0002189,2.402909488705332,.2263518343309648,13.91780342716374,S
a0002194,2.327883466740718,.04234184500365246,8.523885706964924,Xc
a0002231,2.727779680550425,.2520579057837931,8.236246913016791,C
a0002234,2.700922619754234,.1987997008711123,25.23435585102241,A
a0002244,2.811354193910414,.1811157896735464,7.823302073028101,C
a0002246,3.95485120587461,.0934569099677738,6.49523702508023,D
a0002251,2.709587626366848,.1492385390699149,7.439503664572206,Cb
a0002258,2.693254512917449,.08092808081879078,1.478999556049887,C
a0002268,2.938915071570105,.1159740622599375,3.304688892805067,S
a0002271,2.75949148722462,.05939612725376964,3.388688852550771,T
a0002280,2.179292108676361,.1407319745819894,3.568783311184043,Sa
a0002282,2.203179716791413,.0799875095737546,4.982965889640056,S
a0002305,2.786248151473881,.03117071941941301,7.457714068809576,S
a0002306,2.731265968830239,.06455041428277407,4.234902695302625,X
a0002308,2.548392369073594,.1721983796473465,14.17498544514844,S
a0002316,2.451151853650233,.1662058762041362,1.816995421366684,C
a0002317,2.52417457284085,.1644384852826858,4.167692834003494,S
a0002328,2.341912841468456,.1457997109318867,10.01348965064367,C
a0002331,2.426190094696764,.2204263011251864,3.712255467060761,C
a0002346,2.371215555453583,.1566075730611496,5.925862077751231,C
a0002349,2.767801813079869,.1202453967662072,17.48923597869271,Xc
a0002353,2.804899923364049,.1130056326632271,4.79554132800981,S
a0002354,2.730462156532354,.1031881950142591,3.268961765998492,L
a0002369,2.782186979162015,.04705151326469097,2.631859755113016,S
a0002370,2.714551983695886,.1824081867679814,8.265193591338306,Cb
a0002371,2.440319579543085,.01360133191439887,1.778838628074966,R
a0002373,2.796145329723074,.1718109332337574,10.07883403413831,S
a0002378,2.88884556907622,.1425244048432604,14.24553685522301,Cgh
a0002380,2.191880980300953,.05972846928610467,1.921254198482508,S
a0002382,2.760684366632385,.3292696135610553,30.99105435133968,B
a0002386,2.813593512761002,.1587721883411825,9.085399775438178,S
a0002390,2.620567023201914,.1439588017773514,10.32795880382172,X
a0002396,2.79541888214312,.07172495926962627,12.58925511761022,Sa
a0002401,2.76947958894498,.05924559849334469,4.328501670232884,S
a0002402,2.221820732350642,.1305202413826352,5.16814017645569,Sl
a0002409,2.265811977171166,.1914571045786317,3.512401547316518,S
a0002410,2.21540293694243,.06287453026551709,2.396603723120346,Sl
a0002427,2.739227395541307,.1657703194163307,4.162306089922088,Sq
a0002428,3.164286485156357,.09612398461767685,9.312849073862232,Ch
a0002430,2.361863107767404,.2147786669934817,23.45965148353784,Sl
a0002438,2.243787263571724,.1081585484125931,4.900949797227054,S
a0002444,2.728131732742028,.1320008284640711,15.12164998055819,C
a0002446,2.354927564126904,.1612916642359379,3.310940781934996,B
a0002448,2.79025342525049,.1174542277399786,17.68759172211154,L
a0002451,2.723222259308599,.1528710020819626,8.592073924343653,S
a0002455,2.727665836823419,.08774691699555978,7.540952472157466,C
a0002465,2.754000740924279,.07333415496326372,3.853052321589741,Ch
a0002467,2.213219098082944,.1603124678948957,5.800331882073091,Sl
a0002468,2.326482012511131,.1559869510734258,5.720913947276513,V
a0002478,2.225353243671016,.06883756970035153,4.139866610506707,S
a0002482,2.928069797074496,.06500578593174065,3.131275422965313,S
a0002493,2.790002008155285,.1689340058602664,8.726805846411175,S
a0002501,2.421757214843505,.1962781425669059,3.302694753294507,A
a0002504,2.760169132419706,.08873273764314782,4.072838888963304,Sq
a0002507,2.781304363744174,.08159238511453726,10.31859070189035,Xe
a0002508,2.368250429908951,.1272173898543665,6.080574925680966,V
a0002509,2.456261620072455,.1943806013024365,2.850808040304777,C
a0002511,2.298388670136974,.103760951511976,8.047903052555938,V
a0002521,2.792236172518801,.09339842903162825,7.723399688380797,S
a0002527,2.466537184839312,.1856035730232724,2.615016982813705,B
a0002547,2.385723549647513,.1280715212939939,6.190915296472158,V
a0002559,2.787577220235618,.1547061502766384,8.886451716251001,Xk
a0002560,2.749259054675154,.03504691066161304,5.936952302393567,Xc
a0002566,2.449187906963489,.07862029188015136,5.079269510786796,V
a0002567,2.73563615351055,.1420937024849998,8.914811796024985,Xc
a0002569,2.625889061051041,.1623370328026423,11.49528047008202,D
a0002575,2.239973945941443,.12313735656002,4.67389772812573,Sr
a0002579,2.210213623061369,.07485073815400484,5.775964308651277,V
a0002582,3.203947692649873,.06566029769111971,18.14717936560211,Xc
a0002598,2.780723953947272,.2176073193093189,7.776524925259665,Ch
a0002604,2.387106233587975,.2332643575713687,14.84286339555035,Sa
a0002606,2.758399409089144,.2645259313421617,12.45189610524787,Xk
a0002625,2.195775182731978,.1411521212893787,4.460654829388965,S
a0002631,2.796838700203588,.1618915614463012,9.582059483039062,S
a0002635,2.231881010017282,.07859333111627037,4.167222001226365,S
a0002640,2.397145071567144,.08888158432266917,6.655143043532877,V
a0002653,2.443669090578875,.07967226101216836,4.747941838174,V
a0002659,3.127843066964394,.1034254222595896,1.321424972672931,B
a0002675,2.213391523157318,.1013743313299281,2.751229257017735,S
a0002681,2.7503905635829,.190182189436577,3.9811868514755,Xk
a0002703,2.193217022886777,.05701932124401512,6.031516106636594,S
a0002704,2.385819037251549,.09579261817559652,4.517925310321547,V
a0002708,3.08108094779281,.1775281299483488,2.78271689069258,B
a0002709,2.195090184589131,.06975710697224118,2.732765758203774,S
a0002715,2.735866229141102,.1499076526254896,6.745015282950244,A
a0002720,2.330591840666146,.2032354040274952,3.289308273781089,C
a0002724,2.926195781255509,.1200083870459727,3.98084994150978,K
a0002730,2.72095255045585,.1300120401425548,6.428400284288947,C
a0002732,2.761508474679044,.02311436428540457,6.493175642535737,A
a0002733,2.346208284523532,.1375377165572413,10.41185085703261,Ld
a0002736,2.290504998288648,.08508241271561569,7.460934651517894,Xc
a0002737,2.746052202860447,.195809664046304,8.823642461545075,S
a0002746,2.248020525671576,.08489851252811899,3.976210105566217,Sr
a0002748,2.808120994722891,.1347190402750713,4.218158449747816,S
a0002750,2.212387589836558,.07539110958227567,5.173186374440303,S
a0002754,2.228795075778558,.2319897613774943,5.711796886834569,Sa
a0002762,2.33039422586022,.1527106466752207,4.706004459942817,Cb
a0002763,2.404239855193833,.2182034842634633,3.541025586669301,V
a0002772,2.314112834046953,.204551797865533,9.789139817408447,B
a0002778,2.281359215867075,.1217326788258468,4.614566095121086,Cb
a0002789,2.227431624464631,.1634072943731368,3.817636637594673,S
a0002791,2.396046530392704,.1724072945362862,31.08389312721572,Sa
a0002795,2.295620312467683,.02815715939046657,6.042810977524548,V
a0002801,2.80184286156928,.171239711326308,9.554596336521675,S
a0002807,2.797360668822299,.1808644129413443,7.864675503746548,C
a0002809,2.428773256823298,.1804296122631478,2.474094771424855,B
a0002813,3.133654208113248,.1533409650149973,14.7644449167789,T
a0002816,2.727557693668571,.1880689712147104,7.712860903304622,B
a0002818,2.375941014245639,.1507887508239221,2.957197784840083,S
a0002827,2.308928366092524,.03042136460768688,8.621942007342311,S
a0002834,2.541978387339609,.1584451486506533,6.43443244348509,S
a0002840,2.398185475088162,.09291579151585019,8.509185988085065,Sl
a0002850,2.450419704005618,.04920442721638291,7.850023163503665,Ld
a0002851,2.478876699923584,.1232229385033891,8.54695787470818,V
a0002852,2.785465735848595,.08458544082980031,1.701443985422873,Ch
