id,a,e,i,spec_B
a0002855,2.453690147287177,.1684305196881361,8.143421209770452,Sl
a0002857,2.400340293078339,.09566620680748396,5.732226648869666,T
a0002861,2.473141355569078,.07182992655379049,4.041894170588124,Xc
a0002864,2.747081389783206,.1492638409683286,3.142335728150457,Ch
a0002872,2.740103012510918,.1209800379808913,2.873645962254391,D
a0002873,2.250745138014096,.1584679307491399,5.901140896821631,Sq
a0002874,2.244476172588426,.133733779811215,4.892952312909672,S
a0002875,2.795787667767691,.1038748500605546,9.045341767942366,S
a0002879,2.769289678374539,.1415223087292954,10.7164701786588,X
a0002881,2.247655498088913,.1548368296170533,4.615919882884564,S
a0002892,3.181207407324496,.2036892507076896,16.9343002342887,C
a0002902,2.202781476993155,.1987592999723501,4.377484527784332,Sq
a0002905,2.804794356532561,.09463990135768964,8.89876008141866,S
a0002906,3.1722883034905,.1048172962688422,30.68578473110595,Xc
a0002911,2.791799830651982,.09807567578307853,9.617974145232743,S
a0002912,2.289836608746723,.07131199931887688,7.277209973500471,V
a0002917,2.795257246291463,.112620504374482,12.81848526589741,S
a0002925,2.386765983829475,.190520174065015,2.223027597407867,Cgh
a0002929,3.122150764669868,.06778964074837869,14.88798529857579,T
a0002930,2.781548572694004,.02172616610456564,4.058484291859025,C
a0002934,3.169119017573101,.05165038933193306,8.796219393526918,Ch
a0002949,2.194565913193429,.1398357087090182,4.86587570968176,S
a0002952,2.313158244464312,.1714811641369202,3.318307843894594,Cb
a0002953,2.828738124495503,.02129237067164996,1.072646560350113,S
a0002955,2.180203082482914,.1155542386643214,3.592729512393715,S
a0002956,2.766016544771326,.09131207911402098,2.868956033217081,Sr
a0002957,3.018748400584862,.09312113962606337,8.714815494110555,K
a0002973,2.468303487786116,.1527548838718897,1.555760652665078,B
a0002977,2.783097536950715,.171324066452601,9.589756907530395,S
a0002988,2.607717029908916,.1237860638502967,14.73322585801093,S
a0002996,2.78116277309248,.03174323860503134,3.662344208300973,Xc
a0003000,2.351126621791595,.1804919464958208,2.751362089307525,B
a0003007,2.368150674292829,.13280217503853,8.332815818342135,X
a0003020,2.762052865788852,.05913749808088245,6.271467570254644,Sl
a0003028,3.017622571264344,.03154574890430926,9.513058898698079,K
a0003037,2.672741261063503,.1890749501481006,19.02408955991083,C
a0003060,2.277441036591369,.1774905614179011,7.25871875614187,S
a0003065,2.718352488392525,.06521479582712253,4.305384745385312,Ch
a0003074,2.339119829812477,.1105270572553001,2.415426778143854,B
a0003085,2.387398360415822,.1013576799086146,3.833473394834163,Sl
a0003090,3.172642247150916,.07352467621025309,9.561170777288263,Cg
a0003096,2.666088795085439,.1953427881934043,12.14984669921622,C
a0003121,2.227519332969974,.0855741209312071,6.365985599162331,S
a0003137,2.401119431058748,.1897345618221686,2.47878511686341,C
a0003151,2.764194932954475,.1360923159121808,19.49762473703193,S
a0003155,2.343851585994257,.0998454778876508,7.197956955387302,V
a0003169,1.891867903430204,.06681692435299268,24.9071651068461,Xe
a0003170,2.927272958383159,.0885190160518909,2.015808839576232,S
a0003175,2.363591114395682,.2119889941947613,.6452226335982826,S
a0003179,3.087949477352268,.1613990948478303,1.760546812599002,C
a0003181,2.228764023585591,.0654580445502001,3.958586210095271,S
a0003192,2.377223050896503,.1684332814770207,2.878883094189191,C
a0003197,2.665526447005494,.1810158122614443,16.4101500717575,Cgh
a0003209,2.192133164433103,.0535712451916469,5.233255274175604,S
a0003214,3.011951841043826,.06123634105556423,11.51031882440213,Xc
a0003216,2.396398505025677,.3026451456259575,4.911278127066608,S
a0003224,2.781468720695918,.1677676522302927,4.318826495739996,X
a0003248,3.204281014973494,.151474163826487,10.89936890015299,D
a0003249,2.346584587874931,.2459709661890722,3.368898086345324,S
a0003254,3.968916025785278,.1614935429575729,4.438655243802339,T
a0003256,2.777861866843566,.09911549255277489,7.83695913252939,X
a0003258,2.206278775856901,.1960219341409716,7.552516713874708,S
a0003262,3.007348215680034,.06657640766249026,9.458254870797948,X
a0003265,2.410633313540864,.1427614721539639,6.930334529973833,V
a0003306,2.247877640021248,.1447213079713036,4.526503516602392,S
a0003307,2.260193734975291,.09528580246090153,6.374500166612672,V
a0003309,1.817514073076156,.05338849228837544,21.13544052812633,S
a0003311,2.789072033501997,.04095418664443511,.9310026222105919,T
a0003314,2.218027077386278,.04514463466252713,7.40611014429371,S
a0003320,2.458996187595553,.04811327575501875,4.065662032821099,S
a0003340,2.23365891387436,.1944289335876133,5.600663528947645,S
a0003345,2.473603578141567,.1900049770865006,15.85298514833582,C
a0003349,2.739075097709309,.03056127284646619,4.236167000551442,L
a0003363,2.776671303202755,.1017162648580835,3.331355981880484,Sq
a0003364,2.198905964744413,.1042663334436945,5.548945743586731,S
a0003365,2.712891083571229,.1735255308963792,7.799402760505564,C
a0003367,2.785098193758667,.0687877660936638,5.319736852005342,X
a0003371,2.738231238986612,.01314892238079533,9.66833140311677,Sq
a0003375,2.171664921422912,.02529125604752858,1.079884126614294,C
a0003376,2.349146839608634,.06604867056267723,6.347762784572057,Sq
a0003385,2.220651799261572,.04080446912100998,6.80300830571497,S
a0003389,2.771620689038743,.1388437726220691,7.062963007211232,C
a0003394,2.316638251412593,.1978421267250285,7.092520987205212,S
a0003395,2.792064188007196,.05710827068419089,4.029648408984945,Sr
a0003406,2.796917874945541,.1314634411140851,8.358924483900896,X
a0003417,2.423266975705475,.2269352286750349,7.949065598457333,S
a0003430,2.758217684195613,.09826623168758794,4.427950968925948,Sq
a0003435,2.324428194393277,.045782882036867,7.720580715840394,C
a0003440,2.804384681240011,.05510699661898178,7.540165765685638,X
a0003458,2.448922002235594,.1563756722351777,2.132047490668659,Sl
a0003474,2.55595811147296,.208210935694203,5.989586014025474,Sa
a0003491,2.791874457964272,.09708663143272235,4.01130515287361,Sq
a0003493,2.203512220788793,.08812371842082926,5.975924648437164,S
a0003498,2.354593300924703,.1020666933580578,6.238097893325494,V
a0003507,3.13223351159432,.1580921455273904,3.247802324663307,Ch
a0003511,2.745434776619911,.2008453262085816,8.672105799894304,S
a0003526,2.790745529754492,.09256449307689775,8.491835053316137,Ch
a0003527,2.291938124906403,.1211965822409328,5.513440890694285,S
a0003533,2.219539944330287,.1172820618577886,4.868645871423614,Xk
a0003534,2.752584492772025,.1949222497202659,7.638264065973366,S
a0003536,2.342768548337713,.05007752955726154,6.547747896665429,V
a0003542,3.176948768880032,.08739764120873968,8.084827421756559,C
a0003545,2.871603939528409,.05730090296622006,2.972880091138538,Sa
a0003546,2.693691773330794,.02657174267047264,7.026588026037336,Sa
a0003563,2.790356310722761,.18071680328579,6.95879977307812,Ch
a0003566,2.360833398832435,.1268189859175259,2.273277098047358,B
a0003567,2.785849065679998,.3125880097493572,6.823705080446117,Xc
a0003575,2.750036485698117,.1226337949199055,7.758965271470588,X
a0003576,2.394554768056944,.1324259882961452,10.09375012612141,Sl
a0003579,2.73401117627462,.3561926434082029,31.06133970427581,B
a0003587,2.703005865874921,.03942430316615852,7.827805757043362,C
a0003592,2.345485460768379,.1915478419243883,9.663819071910972,S
a0003611,2.786330022713227,.215351189082101,8.493648176838587,Ch
a0003627,2.34877478282016,.1470478879935881,9.712596372158764,B
a0003628,2.539941015790759,.2973259410022691,6.880470982344196,O
a0003630,2.768050641999983,.2059050229846464,7.421219812159539,Ch
a0003636,2.277034833381467,.1759934660513283,4.101175833788946,S
a0003640,2.224726326755211,.08689271954743481,4.311726637586287,S
a0003642,2.787230744611238,.0811029330994146,13.47232610152575,C
a0003645,2.699266601350592,.08269050450597738,7.133463026169993,C
a0003647,2.79916879026557,.1030248313428323,8.049495541422573,B
a0003654,2.261715412517629,.2016057804063416,2.109336474769029,Sq
a0003658,2.186144900132685,.06475905462784272,4.01249591657951,S
a0003669,2.214324861963478,.0705467889341138,4.827181141001463,S
a0003670,2.741817280330529,.01597470019339555,6.448261783943241,X
a0003678,2.553079759557438,.188238338059963,8.284269447748295,S
a0003684,2.287459023346543,.1540317952020286,6.813212188759262,C
a0003686,2.74066410232637,.145533392421012,5.721225354119906,X
a0003687,2.726426792934998,.20050240873027,15.7986326766081,Ch
a0003700,2.414800154589213,.2257695929008916,12.12120031225968,Sk
a0003701,2.801819306191178,.09086181201557846,4.916960981886265,S
a0003704,2.410450044807086,.05028617180494151,5.894172574070571,Xk
a0003710,2.739319490168931,.1592324313258389,13.79959093917646,Cgh
a0003712,2.735048943382698,.2551106646621116,31.70132978916266,S
a0003713,3.021535957884199,.09719408261630351,11.37459140650421,K
a0003730,2.726335158560921,.1613703203223841,6.940936618644021,Xk
a0003734,2.746147740841604,.05349488357158053,3.485231644136019,Ld
a0003744,2.627766037013912,.2774821728312412,3.754177231611031,Ch
a0003759,2.719266625103972,.1181697945326785,13.05229854880476,X
a0003762,2.273651224258587,.07909723058709289,1.458306896432673,X
a0003767,2.603836329291159,.1366435779383337,13.70193534042817,Sa
a0003775,2.789299007259642,.2295984885428108,8.242690461019027,Ch
a0003782,2.41582618114229,.09405500175487924,5.249729999818795,V
a0003788,2.790079514391307,.1053433042052628,9.684084124362922,S
a0003792,2.292231922147395,.2202764155492501,23.69671234853235,S
a0003796,2.697249607725313,.1506536207780708,6.52103272220952,C
a0003809,2.690243386468498,.1070069709547676,6.560879030330256,S
a0003813,2.190935684095053,.1756520644846201,4.157432751286429,S
a0003819,2.772098170632528,.1386663153546807,11.11209527141335,Sr
a0003824,2.254489060558104,.2366201149081775,2.797908951530617,S
a0003827,2.741022347877842,.1283754637009608,4.096587002671426,C
a0003829,2.785382840160309,.1666761535648887,7.551065774197866,Ch
a0003831,2.167377923190669,.1958487184470228,4.581012061355699,S
a0003841,2.273523865135596,.1606874332229464,5.223982733306157,S
a0003844,2.732478854637447,.104035169998085,3.829833069114275,L
a0003849,2.474118543253965,.04797873361442329,5.775216213473423,V
a0003850,2.235116267500199,.1618520053139572,5.268912570293246,V
a0003853,2.808474979192265,.1372050285102808,9.08163136804389,S
a0003860,2.806743263920395,.153138243244456,8.12896250983616,S
a0003861,2.553398098011966,.1906871300064967,5.6721547813573,S
a0003862,2.542821023130232,.2479860384429296,8.989767680633609,S
a0003865,2.398570135536186,.07988661503271077,6.554701436655853,Xc
a0003885,2.753789255133433,.07144492928692417,5.323076266352962,Cg
a0003886,2.77499724643949,.09943838142783928,5.064211264164384,C
a0003900,2.370911824584134,.138501139694883,6.715094880839978,V
a0003903,2.931140421833272,.08002604494815317,1.310829174730489,Sq
a0003910,2.793967672878871,.1330150435622903,8.68826231137905,S
a0003949,2.2080817187333,.03203919136257466,3.781494241043593,Sq
a0003958,2.467589934363276,.2087312643404362,4.824575970105797,Xc
a0003971,2.848192405528361,.1845943753678533,13.01121352353908,Ch
a0003972,2.163338444458732,.1776620017890035,4.149388198058642,S
a0003976,2.757009259187772,.07152471053233629,12.7179324872042,X
a0003985,2.850142934024193,.09682155868634797,16.29931250156088,X
a0004001,2.287225017828419,.1719836428403709,5.457211559016661,S
a0004033,2.240078872290942,.09133262667994056,5.122227849315243,S
a0004036,2.799975471033329,.1518277042346478,4.680092773625418,Cg
a0004037,2.770535202939805,.1604734227632362,8.453161908130333,Sq
a0004039,2.416476460748715,.06223837135300427,5.044140168859471,S
a0004051,2.791269160768553,.1095325425114708,2.72335554128203,Sq
a0004072,2.144908827992499,.06468017353216907,2.161292849674942,S
a0004082,2.389468291745959,.2584951604325154,9.598677321064471,Ch
a0004096,2.811187040197301,.1517803988438887,9.076046380669515,Sl
a0004107,2.554819796585486,.202380340049238,17.53007016025833,C
a0004116,1.872350712061878,.08053585780762755,24.11188194992383,Sl
a0004124,2.785839833858816,.03260109833855246,3.594087803078543,B
a0004135,2.787884976095506,.2334646526654553,7.943966420169431,Ch
a0004156,2.698122856467788,.192398373094372,14.26182205508447,Cgh
a0004157,2.675055621668862,.1600101690928682,12.79967265303832,Ch
a0004182,2.800950787755558,.1311059306778264,8.048625742063479,Sr
a0004188,2.335601120025746,.1498114327590747,6.124050314904513,V
a0004194,2.698239035103493,.04453338257750689,7.528286585885816,Cb
a0004200,2.725100823243272,.2246913017681308,7.774460908981084,S
a0004215,2.416600148853726,.06192779557233045,5.753328490830347,V
a0004222,2.3666248123195,.2959815253547262,3.740827626024948,S
a0004256,2.351122348048096,.0696339330561858,3.043558779073193,Xc
a0004261,2.795743225684837,.1106615547019217,2.66121292952543,Sq
a0004265,2.428782728216155,.1991460708827262,4.357511215154378,C
a0004272,2.368356025462807,.2485439996490673,9.268874160142555,S
a0004280,2.37720938204551,.01039742738512609,4.627983226895046,S
a0004284,2.400238456976839,.2740670352126864,11.77090148902518,Ch
a0004287,2.207973437338579,.1864604006216461,5.482889642711883,S
a0004292,2.75114384618468,.04759471150576103,3.544335370971736,C
a0004297,2.335412269019079,.1927284528696651,5.860393008916817,Cb
a0004299,2.243871083600459,.1711422080693843,5.086015801051441,S
a0004304,2.451946274741111,.1483180075442309,3.066006845378067,C
a0004305,2.912737041539577,.07128930875843635,1.808069131139001,S
a0004311,2.441843719800343,.1477665640926079,5.483204159424851,V
a0004327,2.772331439636416,.2254282705236546,16.67462896152556,Sk
a0004332,2.584536463980014,.3150423597680648,19.16880358248141,Xe
a0004340,2.393768815165989,.2313345858985669,25.15575496305192,S
a0004342,2.765681170706229,.09096314317848102,6.079646381372729,Xc
a0004343,2.784618921228474,.1729035664881227,6.940999740295766,Ch
a0004352,2.760118918365414,.1975322681189558,11.09335761257606,S
a0004353,2.345689509082598,.1091536435559318,9.003078806876259,Xe
a0004369,2.609485041694414,.2526860729209242,11.821723776324,Xk
a0004372,2.930160785029126,.1234296779155008,1.504944263041327,S
a0004374,2.222858078784538,.1709518258515286,4.845760641283537,S
a0004382,2.540998710699608,.1953478882976572,6.241638340008852,Sa
a0004387,2.438059930464697,.01402394085352009,4.27278772848079,S
a0004390,2.400164349245761,.2386209818300518,10.72112427685906,Cgh
a0004396,2.219657493152936,.1918389252378856,3.74680550388995,B
a0004407,2.712138414604477,.05760042799089077,4.718058612206953,Sa
a0004417,2.758991768690759,.1067509429724848,9.004548597427506,S
a0004422,2.237959841122706,.179063743017284,4.804181221854075,S
a0004424,2.757131398635738,.0786758432432756,14.72228339330718,Xk
a0004426,2.752321610449493,.06726356375959877,2.093464371551379,L
a0004434,2.441170078177689,.1318576308622657,5.709022033396194,V
a0004456,2.375147337431756,.276713330540255,15.00536076795433,Ld
a0004461,2.850744393060078,.1305614757697577,16.02252181419775,X
a0004479,2.753693075176348,.1019596832986878,5.31018507691319,S
a0004491,2.173255913687795,.0291730076322747,3.671373965929068,Sa
a0004512,2.768617405404136,.206352670518805,10.32603829736248,Sa
a0004516,2.776927810064741,.01165165099110043,4.680814766759021,Sa
a0004523,2.682282579312409,.13974623041617,11.07397031021479,Ch
a0004534,2.796612271931095,.1779283003884285,7.2395245617425,Cb
a0004536,2.195320846883105,.08274331169632929,4.174179284033407,S
a0004547,2.612627789645395,.0699465191594863,18.01713457921566,X
a0004548,2.284902554429503,.06389449392885289,8.283513180969759,Xc
a0004570,2.198742682971363,.1084032550970556,5.013480900522427,Sa
a0004584,2.795636281270108,.1989301708872042,7.68160399020155,C
a0004591,2.453342025209304,.2383948353790264,2.615779892960721,Cgh
a0004604,2.174978986085673,.1286657687589591,1.408396937428079,S
a0004607,2.263659898130623,.01932548652863563,2.252556278069272,L
a0004610,2.401832584107708,.03668172732431425,3.589373160796943,Sl
a0004611,2.61680290252909,.1926962326677862,13.78418581298759,S
a0004619,2.688559753764751,.03000138829939184,1.818382874156145,L
a0004628,2.646282265901488,.1161045368039365,11.8016095283426,S
a0004649,2.742825238523263,.1219992987927018,15.42273385467756,S
a0004650,2.236683808304091,.1482061578338887,4.743783107635263,S
a0004678,2.264543377378286,.2142568939261939,3.742077918872735,S
a0004682,2.270055839521603,.196084662660589,3.821690647071893,S
a0004686,2.365324457666315,.1581831836948555,4.468636677260331,B
a0004701,2.703094011316212,.1403606123550064,3.674664492158615,Xe
a0004702,2.793824763607169,.0911814141592223,9.344282130483693,S
a0004706,2.267741098521162,.1745350533860371,8.261292684003278,S
a0004711,2.382369759348804,.2560367730901215,10.2344369366309,S
a0004713,1.926288589080766,.07364798592170119,22.67355457478434,A
a0004718,2.360546047149112,.1587611163297661,8.04191446973719,Sl
a0004719,2.70127331530289,.1734923362850505,7.453934974544991,C
a0004726,2.733500234429072,.07484716146911355,2.041616820917047,L
a0004733,2.185368359659324,.07331747865245926,4.715798326229149,Sq
a0004737,2.694216995882039,.07826702446065299,4.595415679420356,L
a0004744,2.798677882589487,.1836574526295697,10.1692843448926,D
a0004748,2.743795396195893,.05807888028026413,16.31858518414106,S
a0004750,2.183862874085148,.09050653809023154,4.905419050008994,X
a0004767,2.690566698093899,.1098626787404028,13.31229702030873,S
a0004774,2.236884545946295,.08591003074252275,3.630459647260162,S
a0004786,2.358343351629244,.1935610871016178,7.256002236462332,Xc
a0004796,2.355153034368866,.1794095640101941,2.273907937204867,V
a0004804,2.693507552407166,.1159589922076399,8.636292441328717,C
a0004817,2.346676208964503,.2095637040920597,2.160194561368547,Sl
a0004824,2.288720795200003,.05613825203401849,6.47389949352761,Sr
a0004838,2.352833578632183,.1429639399564245,8.877319411111376,Xc
a0004839,2.435565567504415,.07008143501608134,7.574756368659879,Xc
a0004844,2.554684588725333,.218058677662412,5.95781351319471,S
a0004845,2.400925655580057,.06691541522819698,7.580113556411412,X
a0004849,2.278748233914231,.1107524088735064,2.996768542061468,S
a0004853,2.535157357045981,.2560942973157239,8.367455110239895,S
a0004884,2.224079287660959,.1678726537195948,4.706708748059186,S
a0004900,2.379578852055496,.1285994906501479,5.934659006315882,V
a0004909,2.273261786366589,.2462591182845583,2.408566005465431,S
a0004917,2.741652246474335,.1085897942948146,3.712304372662229,Ld
a0004923,2.145125457083549,.2018462608156484,6.675308538156698,S
a0004942,2.201517022606764,.1359550881663749,3.833789808804659,X
a0004944,2.743546450893936,.06262088296459822,4.492272105914333,Cb
a0004945,2.570822091997587,.3177233888034204,4.899316323118942,S
a0004950,2.746756209385108,.1830833978225377,12.70058796273876,Sq
a0004951,2.256337189264045,.1669066458965238,7.532570614255407,S
a0004968,2.524440784293419,.1122524758853612,5.414763056849065,Sq
a0004969,2.756960712347971,.3626054300509488,31.44367872554068,C
a0004977,2.292135932310914,.1113094960716272,5.884148952819508,V
a0004982,2.781371398499826,.1774960510966311,4.636310566656056,A
a0004993,2.368797889794954,.06073937200408621,6.940289801027575,V
a0004997,2.871172686305137,.3299596349410918,32.73295020472396,B
a0005008,2.214620718021906,.06102529872885634,5.26987988048229,S
a0005010,2.714731453589606,.2036341018542682,14.65737980473502,S
a0005013,2.761607749792782,.06745307417682342,3.700658448280694,Sl
a0005051,2.293630110348206,.1428358682288996,5.873018967320632,Sr
a0005067,2.802564713250337,.07775174675394345,7.383275778092155,L
a0005069,2.251220986991795,.1318094868640745,5.000295083788751,S
a0005079,2.643316392387514,.2040949539442596,10.77511403507457,B
a0005081,2.318923847465991,.1136614676874236,13.19839026882285,Ch
a0005087,2.743958897664649,.005251754194080373,4.908207417388229,X
a0005091,2.783083531836656,.01206730781270122,3.198517717957188,C
a0005102,2.800771418135435,.1938737917738206,8.103402085424497,B
a0005103,2.749339369178816,.01294316196440504,4.890807418670624,X
a0005108,2.304720516173106,.1096692881727607,6.42932000859339,S
a0005111,2.355231536998766,.1264202905964856,5.804321020355405,R
a0005133,2.710974084372653,.2254261852860117,12.01882157269482,B
a0005134,2.790249907560928,.03460355941226145,8.103585580271414,Sl
a0005142,2.539174725958089,.2763520848256952,6.290018379298048,Sq
a0005159,2.786846187760542,.1132398854633802,9.250922176585403,S
a0005184,2.156359305532683,.03303776832316492,4.000337328316631,S
a0005195,2.162485514229488,.1313116006663648,3.895698298332519,Sl
a0005196,2.698371130283052,.1407135949187546,13.22484039917744,S
a0005208,2.605218083253528,.04615741314322962,15.90369691291636,S
a0005214,2.188003638819105,.1036381319722149,6.069431449396863,S
a0005222,2.774742056220788,.1428350484491198,34.5403821300951,B
a0005227,2.290868050381933,.08639745742339451,8.625937225560476,S
a0005234,2.759680793008575,.1636556194747442,35.85272284364386,B
a0005240,2.382184322191061,.1010059689049419,5.615261778057029,V
a0005242,2.800566879761011,.06726563092983981,2.871385176670358,Sq
a0005243,2.77445873909431,.1795811294114011,7.486998689147414,C
a0005294,2.867370653496336,.1302767523818441,17.77890930297493,X
a0005318,2.289908224514682,.1325366692554663,3.30976456829164,Sk
a0005329,2.607777062961041,.2695675442068877,13.41290438849298,Cb
a0005330,2.764541267049748,.1572909307403856,33.73720393162421,B
a0005333,2.345308766242778,.1678946199412234,10.97226155421895,Ch
a0005344,2.702670379820331,.1652136267197215,7.095895057085843,B
a0005348,2.792338086099206,.1717549733452904,7.06483366525307,Ch
a0005364,2.457863347730477,.1997040928958892,3.113848132670908,C
a0005379,2.396305834555714,.05455978867251254,3.801156339823583,V
a0005397,2.529465849176424,.1862364694357177,12.39338847619815,Sl
a0005401,2.795600914260795,.1509237229913508,10.06572394244696,S
a0005416,2.784474559924751,.2339066762614761,8.395383458902208,C
a0005438,2.745714795852203,.2764059828953433,26.56737253948895,C
a0005448,2.221657051323439,.1445992538897231,4.841612462226013,S
a0005467,2.807525353860244,.1691539667922346,8.75500257392325,X
a0005482,2.521904647928304,.1903919874255913,4.353470088367778,Sa
a0005485,2.735122309506186,.1143092652124872,3.29564004923101,S
a0005492,2.783534429950944,.1358902662275104,17.59039338590569,L
a0005534,2.758016662695683,.3369498265373357,7.488182970190497,S
a0005552,2.775888913875934,.2459697478580656,8.217308422187562,S
a0005553,2.734527566726124,.2094441224544164,9.806829397257598,Ch
a0005563,2.764040447366091,.06433968156773225,10.47633673031444,S
a0005565,2.810228518227416,.2156360084017165,10.30524584438446,S
a0005576,2.759092786016161,.07304493860365788,5.615551852467378,Xk
a0005588,2.787680990361205,.1384611739713522,12.35396752326733,X
a0005591,2.780093784672885,.08670898084574304,4.237354915260306,Cb
a0005595,2.724620948992982,.1632524070849712,9.825663451555506,S
a0005610,2.802404992041815,.04470200336812689,3.354052535274018,S
a0005622,2.803930607161797,.1693981261964051,8.093196249483757,Sq
a0005632,2.744306285429099,.08324078933382753,18.1951605680238,Xc
a0005647,2.426865840660242,.2682006272143475,21.92700549055519,S
a0005678,2.728747149627521,.27467448366204,34.09953042148292,C
a0005685,2.800903110235667,.09162241831942146,7.710575980035953,S
a0005690,2.799699479906729,.3802171875152271,29.00808756699098,B
a0005840,2.748297705107074,.1026929178692508,3.346897642536873,Ld
a0005956,2.710567826179199,.2922177196055435,8.97131303963149,C
a0005965,2.73623476219817,.05178244280194023,3.349271827255913,Sa
a0006005,2.69939835823908,.1519423152955752,7.638331189087801,C
a0006071,2.707162934154694,.1109297022199916,11.73215077486732,S
a0006077,2.79083011012122,.1112029628232551,4.298195989492779,Sq
a0006078,2.805276238660388,.1734522044921658,8.359418817479716,S
a0006086,2.721914611307644,.1685777995231984,8.940576129908854,Sl
a0006129,2.795929300162154,.1666642686758664,6.519761522055787,Ch
a0006146,2.3137980144257,.2645525064801194,3.401828813400251,Sq
a0006192,2.292617026234585,.2659748144247334,10.32963571295073,S
a0006211,2.756630611353408,.09309609376439208,8.531790758780279,Sr
a0006230,2.780095826715568,.08488306260452382,3.278705402435947,C
a0006233,2.793226522460162,.1778698916044431,6.814284517895032,Ch
a0006283,2.786921478175346,.2072059608822004,7.299811762089348,Ch
a0006354,2.656115362999541,.2172869966687576,24.55418140350205,Cb
a0006364,2.748963781565593,.2486596628410385,9.671371655255186,S
a0006410,2.772194389474592,.2248341275753742,8.682954679941176,Ch
a0006509,2.791879628225091,.2372304315052387,6.390450808224349,Ch
a0006582,2.777806927066285,.2879995365662444,8.905554912906036,Ch
a0006592,2.757465693362528,.1607891975869054,4.216595577482418,Sq
a0006669,2.20184595114048,.2136716891498732,6.217963725894746,S
a0006704,2.759819878043546,.04059454001325567,3.137216276822948,K
a0006716,2.790449448739689,.05874611072703859,4.64913216209986,C
a0006782,2.790108247484707,.06174772676506949,3.287641229626418,Cb
a0006906,2.737144198394442,.2723651364324793,10.44705965973377,C
a0006907,2.738607129398645,.1975925226775499,9.090032258491135,C
a0006908,2.7480727261988,.09413683873772186,5.605722732866249,S
a0007056,2.810257025816733,.04785423467240521,5.251037843174097,Sq
a0007081,2.746047736264462,.2383843372098755,6.712106897485461,K
a0007110,2.800959882136298,.2056315099737371,7.644769761787903,Ch
a0007170,2.699095147243892,.1821385125750891,12.47500677194732,S
a0007211,2.801021811575968,.1618147992232989,9.101893526036942,S
a0007224,2.773692471059144,.1325794637047172,8.86345423163583,Sq
a0007225,2.340711245467646,.2028863491647218,6.869963071290145,S
a0007245,2.766813093405426,.1138386117407796,5.701067691434742,L
a0007397,2.782866383571222,.1645988714094191,8.664878243456329,S
a0007402,2.779446402813446,.2033505949467524,8.232934244937592,Ch
a0007404,2.795599472290079,.2830390063694124,6.561472134405467,Cb
a0007405,2.768891083294776,.1680666369559553,9.136374762300289,Ch
a0007451,2.806706055457976,.1715642188156219,10.30640621412401,S
a0007512,2.783078329217968,.1571612412566785,7.464574445460635,Ch
a0007562,2.769041532917349,.02367200218175028,3.286366203163694,Ld
a0007564,2.764521900425414,.2049224076526004,10.86609262111645,S
a0007728,2.795137685996845,.1092204467530607,3.403189038812418,Sq
a0007763,2.740879041916535,.06958120599037801,4.81143234990654,L
a0007817,2.783343465455631,.04514266562629556,.5570670718267736,C
a0008008,2.782598216988522,.08039555159000447,1.347264341176218,C
a0008333,2.740057493072692,.1059275750959914,8.654713697133936,Sq
a0008334,2.783863778774874,.1014447586530556,10.13653785970272,S
a0008450,2.750061374102678,.08795943335564695,4.874647087833273,C
a0008513,2.745075539439623,.1770425415900218,6.829510378005219,D
a0008516,2.755817623004485,.1621571751736514,5.862225310888791,S
a0009970,2.790273697498475,.2092898273123848,7.535365699011201,Cb
a0010473,2.716865562617343,.09321561836251681,2.115235285766762,K
a0010504,2.762272609673638,.1630798872552984,5.744045349896299,Sl
a0011785,2.781112308141987,.06745895345535428,7.715454580399366,Xc
a0011906,2.734108984493279,.194430096200134,10.69166802695839,Sq
a0012281,2.73846451942859,.01353862877582825,6.355815199598423,X
a0017480,2.789721483492708,.1738195056905024,8.655871099844108,S
a0020043,1.969061482145526,.05775576316855374,18.26723407191731,U
a0405058,3.578690163244754,.5980970414288597,8.134302750545212,X
